,movieId,title,genre,imdb score,poster
5127,94405,Safe (2012),"['Action', 'Crime', 'Thriller']",6.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDI0NzUxMF5BMl5BanBnXkFtZTcwOTIzMjkyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5128,94478,Dark Shadows (2012),"['Comedy', 'Fantasy', 'Horror']",6.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjc0NzAyMzI1MF5BMl5BanBnXkFtZTcwMTE0NDQ1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5129,94661,Rocket Singh: Salesman of the Year (2009),"['Comedy', 'Drama']",7.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1ODg4NzIxNl5BMl5BanBnXkFtZTcwNDAyOTg5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5130,94780,Snow White and the Huntsman (2012),"['Action', 'Adventure', 'Drama']",6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDA0MTk5OV5BMl5BanBnXkFtZTcwMTM4NDMwNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5131,94799,Sound of My Voice (2011),"['Drama', 'Mystery', 'Sci-Fi']",6.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMzcwODc5NDBeQTJeQWpwZ15BbWU3MDQ2MzU2NTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
5132,94810,Eva (2011),"['Drama', 'Fantasy', 'Sci-Fi']",6.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BODUwNjQyODAzMF5BMl5BanBnXkFtZTcwMTUxOTIwNw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5133,94864,Prometheus (2012),"['Adventure', 'Mystery', 'Sci-Fi']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NzIyNTA2NV5BMl5BanBnXkFtZTcwNzE2NjI4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5134,94896,Bernie (2011),"['Comedy', 'Crime', 'Drama']",6.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5135,94919,Inhale (2010),"['Drama', 'Thriller']",6.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NDUxNDQwMl5BMl5BanBnXkFtZTcwMTI0Nzc5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5136,94931,Take This Waltz (2011),"['Comedy', 'Drama']",6.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzOTc1NTExNV5BMl5BanBnXkFtZTcwOTg5MTY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5137,94953,Wanderlust (2012),['Comedy'],5.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5138,94959,Moonrise Kingdom (2012),"['Adventure', 'Comedy', 'Drama']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMTc3NDkzOTJeQTJeQWpwZ15BbWU3MDI4NTAwNzc@._V1_UX182_CR0,0,182,268_AL_.jpg"
5139,94985,Get the Gringo (2012),"['Action', 'Crime', 'Drama']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MzA0NjYxNF5BMl5BanBnXkFtZTcwODg3Mjc2Nw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
5140,95088,Safety Not Guaranteed (2012),"['Comedy', 'Drama', 'Romance']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5141,95105,Madagascar 3: Europe's Most Wanted (2012),"['Animation', 'Adventure', 'Comedy']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTIzNzk2MF5BMl5BanBnXkFtZTcwMDcwMzQxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5142,95135,Your Sister's Sister (2011),"['Comedy', 'Drama']",6.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNjkxOTkyN15BMl5BanBnXkFtZTcwNzg3MTk2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5143,95149,Superman/Batman: Public Enemies (2009),"['Animation', 'Action', 'Drama']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDgwMTJmYWMtZWUzYi00ZjkzLTlkMzQtYjc4NWRkZTQzM2RmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR6,0,182,268_AL_.jpg"
5144,95167,Brave (2012),"['Animation', 'Adventure', 'Comedy']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgwODk3ODA1NF5BMl5BanBnXkFtZTcwNjU3NjQ0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5145,95170,Beauty and the Beast: The Enchanted Christmas (1997),"['Animation', 'Family', 'Fantasy']",6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNjI2NjU4MV5BMl5BanBnXkFtZTcwNjQ2NjUwNw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
5146,95175,Front of the Class (2008),['Drama'],8.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjYwMjk1OF5BMl5BanBnXkFtZTcwMjQxMzcwMg@@._V1_UY268_CR16,0,182,268_AL_.jpg"
5147,95199,What to Expect When You're Expecting (2012),"['Comedy', 'Drama', 'Romance']",5.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYzNjI0ODUzNF5BMl5BanBnXkFtZTcwNTI1MjQ2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5148,95201,To Rome with Love (2012),"['Comedy', 'Romance']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTg4MDMxM15BMl5BanBnXkFtZTcwNjAzMzY3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5149,95207,Abraham Lincoln: Vampire Hunter (2012),"['Action', 'Fantasy', 'Horror']",5.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY2Mzc0MDA4NV5BMl5BanBnXkFtZTcwOTg5OTcxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5150,95218,First Position (2011),['Documentary'],7.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDcxMzYyNzI2Ml5BMl5BanBnXkFtZTcwNjAzODg2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5151,95307,Rock of Ages (2012),"['Comedy', 'Drama', 'Musical']",5.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5152,95309,Seeking a Friend for the End of the World (2012),"['Adventure', 'Comedy', 'Drama']",6.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5153,95311,Presto (2008),"['Animation', 'Short', 'Comedy']",8.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNjMwMjc3MDdeQTJeQWpwZ15BbWU4MDg0OTA4MDIx._V1_UX182_CR0,0,182,268_AL_.jpg"
5154,95313,Jack-Jack Attack (2005),"['Animation', 'Short', 'Adventure']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMzQxNDU0OF5BMl5BanBnXkFtZTgwOTAyMDgwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5155,95377,One Man Band (2005),"['Animation', 'Short', 'Family']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTEzNzQ5ODAxOF5BMl5BanBnXkFtZTcwMzI4NjgzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5156,95441,Ted (2012),"['Comedy', 'Fantasy']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1OTU0ODcxMV5BMl5BanBnXkFtZTcwOTMxNTUwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5157,95449,Magic Mike (2012),"['Comedy', 'Drama']",6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDMzOTA5M15BMl5BanBnXkFtZTcwMjc4MTg4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5158,95508,Cleanskin (2012),"['Action', 'Crime', 'Drama']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MjkwMzQ2M15BMl5BanBnXkFtZTcwNjIwNDY0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5159,95558,Beasts of the Southern Wild (2012),"['Adventure', 'Drama', 'Fantasy']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNDM5MDM1Ml5BMl5BanBnXkFtZTcwOTYwNzQ3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5160,95583,Savages (2012),"['Crime', 'Drama', 'Thriller']",6.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0ODIyNDAyMF5BMl5BanBnXkFtZTcwMTQ5Nzg3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5161,95633,Spirit Camp (2009),"['Comedy', 'Horror']",4.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MDIzNjUwNl5BMl5BanBnXkFtZTcwMDc0MDQ0Mg@@._V1_UY268_CR12,0,182,268_AL_.jpg"
5162,95654,Geri's Game (1997),"['Animation', 'Short', 'Family']",8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3OTkxODU3OV5BMl5BanBnXkFtZTgwNDgxMDgwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5163,95690,Some Guy Who Kills People (2011),"['Comedy', 'Crime', 'Drama']",6.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMTcwMDAyNV5BMl5BanBnXkFtZTcwNzYzNTQ4Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5164,95717,Treasure Island (2012),['Adventure'],6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNDQ1NzU3OF5BMl5BanBnXkFtZTcwODY3MDc5Nw@@._V1_UY268_CR6,0,182,268_AL_.jpg"
5165,95744,2 Days in New York (2012),"['Comedy', 'Drama', 'Romance']",6.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5NTU2MDgyNl5BMl5BanBnXkFtZTcwNzk4NDI5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5166,95761,Killer Joe (2011),"['Crime', 'Drama', 'Thriller']",6.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NDQ4OTgxNV5BMl5BanBnXkFtZTcwMzc1NTM1Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5167,95796,Anaconda: The Offspring (2008),"['Action', 'Horror', 'Sci-Fi']",2.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGY5MDI5Y2ItNDk2MS00NzJlLWJmMTEtNGYwM2Y4ZjU2MjIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5168,95843,Goodbye Charlie (1964),"['Comedy', 'Fantasy', 'Romance']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0OTMwMzg2NV5BMl5BanBnXkFtZTYwODc2OTA5._V1_UX182_CR0,0,182,268_AL_.jpg"
5169,95858,For the Birds (2000),"['Animation', 'Short', 'Comedy']",8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDEyODYwNF5BMl5BanBnXkFtZTgwOTcxMDgwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5170,95873,Ruby Sparks (2012),"['Comedy', 'Drama', 'Fantasy']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTM5OTUyOF5BMl5BanBnXkFtZTcwODI4Nzg3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5171,95875,Total Recall (2012),"['Action', 'Adventure', 'Mystery']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZiMDMzYWItNDllZC00ZmRmLWI1YzktM2M5M2ZmZDg1OGNlXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UY268_CR3,0,182,268_AL_.jpg"
5172,96079,Skyfall (2012),"['Action', 'Adventure', 'Thriller']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDVhZmJiYWMtNmIzMC00ZWNiLTkzZDYtNGNlZmViMGM4OGExXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
5173,96114,Brake (2012),['Thriller'],6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzEzNDA3OF5BMl5BanBnXkFtZTcwNDQ1MTkyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5174,96121,Hope Springs (2012),"['Comedy', 'Drama', 'Romance']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODY2OTg2N15BMl5BanBnXkFtZTcwODAyODg5Nw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5175,96281,ParaNorman (2012),"['Animation', 'Adventure', 'Comedy']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1OTU1NDM3N15BMl5BanBnXkFtZTcwMjYxNTg0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5176,96283,Diary of a Wimpy Kid: Dog Days (2012),"['Comedy', 'Family']",6.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTk4MTk4Nl5BMl5BanBnXkFtZTcwMzgzOTY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5177,96373,Broken (2012),"['Drama', 'Romance']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTMzNDY4NV5BMl5BanBnXkFtZTgwMzQxNTkyMDE@._V1_UY268_CR5,0,182,268_AL_.jpg"
5178,96411,6 Days to Air: The Making of South Park (2011),['Documentary'],7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUyMzY1NDcwNV5BMl5BanBnXkFtZTgwODExNjMyMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
5179,96417,Premium Rush (2012),"['Action', 'Crime', 'Thriller']",6.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzkxNjAwMDkwOF5BMl5BanBnXkFtZTcwMTQ1NDkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5180,96432,Lawless (2012),"['Crime', 'Drama']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNjUyNjUwN15BMl5BanBnXkFtZTcwMDgwOTIyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5181,96488,Searching for Sugar Man (2012),"['Documentary', 'Biography', 'Music']",8.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5Nzc2NDUyN15BMl5BanBnXkFtZTcwNjQwMjc5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5182,96520,Prime Suspect: The Lost Child (1995),"['Crime', 'Drama', 'Mystery']",7.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNDQzODc2OV5BMl5BanBnXkFtZTcwMzAyNjkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5183,96530,Conception (2011),"['Comedy', 'Romance']",5.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjY2MTg2Ml5BMl5BanBnXkFtZTcwMzUxODMzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5184,96563,Paradise Lost 3: Purgatory (2011),['Documentary'],8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEyNzgwMDAyMjVeQTJeQWpwZ15BbWU3MDE2NDI0Mjc@._V1_UY268_CR9,0,182,268_AL_.jpg"
5185,96588,Pitch Perfect (2012),"['Comedy', 'Music', 'Romance']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5186,96606,Samsara (2011),"['Documentary', 'Music']",8.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY3NzM4MTI5NF5BMl5BanBnXkFtZTcwMjk3NTA5Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
5187,96610,Looper (2012),"['Action', 'Crime', 'Drama']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NTA3NTg4NF5BMl5BanBnXkFtZTcwNTA0NDYzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5188,96616,That's My Boy (2012),"['Comedy', 'Drama']",5.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NDMyNzgzMV5BMl5BanBnXkFtZTcwMjIyMTA1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5189,96655,Robot & Frank (2012),"['Comedy', 'Crime', 'Drama']",7.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTE0NTk4Ml5BMl5BanBnXkFtZTcwNjQ1OTMwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5190,96691,Resident Evil: Retribution (2012),"['Action', 'Horror', 'Sci-Fi']",5.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NTkwNjUxNTZeQTJeQWpwZ15BbWU3MDE2OTMxMTg@._V1_UX182_CR0,0,182,268_AL_.jpg"
5191,96726,Lola Versus (2012),['Comedy'],5.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
5192,96737,Dredd (2012),"['Action', 'Sci-Fi']",7.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5193,96811,End of Watch (2012),"['Crime', 'Drama', 'Thriller']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5194,96815,V/H/S (2012),"['Horror', 'Thriller']",5.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODAxMzMwNF5BMl5BanBnXkFtZTcwMTk3MTQ5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5195,96832,Holy Motors (2012),"['Drama', 'Fantasy']",7.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
5196,96861,Taken 2 (2012),"['Action', 'Crime', 'Thriller']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5197,96917,House at the End of the Street (2012),"['Drama', 'Horror', 'Thriller']",5.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNTUwNTU4N15BMl5BanBnXkFtZTcwNTE0MTI3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5198,96975,LOL (2012),"['Comedy', 'Drama', 'Romance']",4.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_UY268_CR1,0,182,268_AL_.jpg"
5199,97168,Marley (2012),"['Documentary', 'Biography', 'Music']",8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NDUzMzQ2OF5BMl5BanBnXkFtZTcwNzY4NTE0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5200,97172,Frankenweenie (2012),"['Animation', 'Comedy', 'Family']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MjYzMjY2N15BMl5BanBnXkFtZTgwNzg2NjAwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5201,97188,Sinister (2012),"['Horror', 'Mystery']",6.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5202,97225,Hotel Transylvania (2012),"['Animation', 'Comedy', 'Family']",7.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5203,97230,Side by Side (2012),['Documentary'],7.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY4MTE5NTE1M15BMl5BanBnXkFtZTcwODA4MzEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5204,97304,Argo (2012),"['Biography', 'Drama', 'History']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MjI0MjM0NF5BMl5BanBnXkFtZTcwMTYxMTQ1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5205,97306,Seven Psychopaths (2012),"['Comedy', 'Crime']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5206,97328,Liberal Arts (2012),"['Comedy', 'Drama', 'Romance']",6.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4Njk3MjE2N15BMl5BanBnXkFtZTcwNzg5OTIyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5207,97470,Catch .44 (2011),"['Action', 'Crime', 'Drama']",4.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTM2NjgzNV5BMl5BanBnXkFtZTcwNzc0MTc5Ng@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5208,97701,Paranormal Activity 4 (2012),['Horror'],4.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5209,97742,Alex Cross (2012),"['Action', 'Crime', 'Mystery']",5.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5210,97752,Cloud Atlas (2012),"['Drama', 'Sci-Fi']",7.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5211,97757,'Hellboy': The Seeds of Creation (2004),['Documentary'],6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjE0OTg2OF5BMl5BanBnXkFtZTcwNzM3ODYyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
5212,97785,Silent Hill: Revelation 3D (2012),"['Adventure', 'Drama', 'Horror']",5.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4Mjc2NjAyMl5BMl5BanBnXkFtZTcwNzA3MzE2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5213,97836,Here Comes the Boom (2012),"['Action', 'Comedy', 'Sport']",6.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5214,97858,Mental (2012),"['Comedy', 'Drama']",6.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjQ1OTA1NF5BMl5BanBnXkFtZTcwMTk0NzcwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5215,97860,Killing Them Softly (2012),"['Crime', 'Thriller']",6.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
5216,97904,Smashed (2012),['Drama'],6.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMDMwNDA1Nl5BMl5BanBnXkFtZTcwNTAwNDY0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5217,97913,Wreck-It Ralph (2012),"['Animation', 'Adventure', 'Comedy']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5218,97921,Silver Linings Playbook (2012),"['Comedy', 'Drama', 'Romance']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5219,97923,Flight (2012),"['Drama', 'Thriller']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5220,97936,Anna Karenina (2012),"['Drama', 'Romance']",6.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5221,97938,Life of Pi (2012),"['Adventure', 'Drama', 'Fantasy']",7.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5222,98061,Himizu (2011),"['Crime', 'Drama']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BODRkZTk1NGUtMjJhOC00MmE3LWJhOTgtYzg0NmJmNjQ2ZTZkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg"
5223,98083,Jackass 3.5 (2011),"['Documentary', 'Action', 'Comedy']",6.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MTU2ODkwOV5BMl5BanBnXkFtZTcwNjQwNjg4NA@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5224,98122,Indie Game: The Movie (2012),['Documentary'],7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NTUzMjQ1MV5BMl5BanBnXkFtZTcwMzc1MzQ4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5225,98124,"Batman: The Dark Knight Returns, Part 1 (2012)","['Animation', 'Action', 'Adventure']",8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxMDkxNDM2M15BMl5BanBnXkFtZTcwMDA5ODY1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5226,98154,Lincoln (2012),"['Biography', 'Drama', 'History']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzczMDUyNV5BMl5BanBnXkFtZTcwNjM2ODEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5227,98160,Nature Calls (2012),['Comedy'],3.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDE0NTI5OF5BMl5BanBnXkFtZTcwOTY1MTY0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
